id,name,status,marki,sity,adress,X,Y,telefon,site,time1,time2,pay
S1152,Авторитет. ООО. автосервис,Независимый,Все марки,Москва,Ташкентская. 28,37.80595982,55.69907106,(495) 772-16-61. (495) 755-16-45,www.av-t.ru,9:00-20:00,9:00-20:00,Наличный расчет. Оплата через банк. через банк
S1153,Авторолл. СТО,Независимый,Audi. Volkswagen. Skoda. Seat,Москва,Москворечье. вл1,37.64089976,55.65250286,(495) 789-68-33. (495) 589-25-75. (495) 589-25-74,autorol.ru,,,Наличный расчет. Visa. MasterCard. Maestro Card
S1154,Автосервис в Леснорядском переулке. 18 ст1,Независимый,Все марки,Москва,Леснорядский пер. 18 ст1,37.67776419,55.78237567,(495) 775-12-55,,10:00-20:00,10:00-20:00,Наличный расчет
S1155,Автосервис в Павловской Слободе,Независимый,Все марки,Павловская Слобода (Истринский район),Садовая. 1,37.07753105,55.81197212,8-916-458-57-78. 8-985-861-48-57. 8-985-861-48-56,autoservissloboda.ru,,,Наличный расчет. Оплата через банк. через банк
S1156,Автосервис для легковых автомобилей. ООО АвтоФрезер,Независимый,Все марки,Москва,Фрезерная 1-я. 2/1 ст1 - 1 этаж,37.74004934,55.74160519,8-903-968-21-25. (495) 968-21-25,www.avtofrezer.com,0:00 - 24:00 ,0:00 - 24:00 ,Наличный расчет. Оплата через банк. через банк
S1157,Автосервис на Амурской. ИП Ткач В.В.,Независимый,Все марки,Москва,Амурская. 5 к3,37.76330906,55.81063765,(499) 163-03-49. 8-985-231-81-74,www.servisvao.ru,,,Наличный расчет. Оплата через банк. через банк
S1158,Автосервис на Большой Академической. 38 ст11,Независимый,Все марки,Москва,Большая Академическая. 38 ст11,37.53300777,55.83151777,8-926-420-20-38,,9:00-21:00,9:00-17:00,Наличный расчет
S1159,Автосервис на Большой Академической. 72 ст3,Независимый,Все марки,Москва,Большая Академическая. 72 ст3,37.55716536,55.84315319,,,8:00-22:00,8:00-22:00,Наличный расчет
S1160,Автосервис на Бронницкой. 14,Независимый,Все марки,Подольск,Бронницкая. 14,37.57735565,55.43039942,8-915-417-82-81. 8-925-348-77-88. 8-925-183-55-88,,9:00-21:00,9:00-21:00,Наличный расчет. Оплата через банк. через банк
S1161,Автосервис на Дмитровском шоссе. 67 ст4,Независимый,Все марки,Москва,Дмитровское шоссе. 67 ст4,37.56485436,55.85073376,(495) 517-35-37. 8-906-744-60-37,,9:00-19:00,9:00-19:00,Наличный расчет
S1162,Автосервис на Дмитровском шоссе. 163,Независимый,Все марки,Москва,Дмитровское шоссе. 163,37.54075269,55.91098842,(495) 485-07-00,servisdmitrovka.ru,9:00-20:00,выходной,Наличный расчет. Оплата через банк. через банк
S1163,Автосервис на Кантемировской. 58 к2,Независимый,Все марки,Москва,Кантемировская. 58 к2,37.64382061,55.63875088,(495) 325-49-48,,9:00-20:00,9:00-20:00,Наличный расчет. Оплата через банк. через банк
S1164,Автосервис на Касимовской. 2,Независимый,Все марки,Москва,Касимовская. 2,37.65309666,55.59924658,8-926-454-01-55,,10:00-21:00,10:00-20:00,Наличный расчет
S1165,Автосервис на Колхозной. 19,Независимый,Все марки,Люберцы (Люберецкий район),Колхозная. 19,37.86010768,55.70015868,,,0:00 - 24:00 ,0:00 - 24:00 ,Наличный расчет
S1166,Автосервис на Комсомольской. вл14,Независимый,Все марки,Химки,Комсомольская (Подрезково). вл14,37.33829302,55.94500715,8-916-466-70-27,,10:00-21:00,10:00-21:00,Наличный расчет
S1167,Автосервис на Ленинградской. ст2,Независимый,Все марки,Химки,Ленинградская (Сходня). ст2,37.31798962,55.95858623,8-910-486-63-30,,0:00 - 24:00 ,0:00 - 24:00 ,Наличный расчет
S1168,Автосервис на Ленинской Слободе. 30,Независимый,Все марки,Москва,Ленинская Слобода. 30,37.64455929,55.7058241,(499) 403-33-14. 8-926-538-26-47,,,,Наличный расчет. Visa. MasterCard
S1169,Автосервис на Ленинском проспекте. 101а,Независимый,Все марки,Москва,Ленинский проспект. 101а - 1 этаж,37.51688472,55.66671164,8-925-886-32-22,,10:00-22:00,10:00-22:00,Наличный расчет
S1170,Автосервис на Леоновском шоссе. вл6,Независимый,Все марки,Балашиха,Леоновское шоссе. вл6,37.96070926,55.78658089,8-916-747-68-78,,10:00-20:00,10:00-20:00,Наличный расчет
S1171,Автосервис на Локомотивном проезде. 6 ст1,Независимый,Все марки,Москва,Локомотивный проезд. 6 ст1,37.57440602,55.84551921,(495) 999-73-96,,10:00-21:00,10:00-21:00,Наличный расчет
S1172,Автосервис на Люблинской. 1 ст1а,Независимый,Все марки,Москва,Люблинская. 1 ст1а,37.72772436,55.71520645,,,,,Наличный расчет
S1173,Автосервис на Молодогвардейской. 58,Независимый,Все марки,Москва,Молодогвардейская. 58,37.39345795,55.73416019,8-926-777-32-27. 8-985-270-30-34,,,,Наличный расчет. Visa. MasterCard
S1174,Автосервис на Московской. 22Б,Независимый,Все марки,Чехов (Чеховский район),Московская. 22Б,37.45169205,55.14351028,8-985-772-37-72. 8-916-835-90-93,,,,Наличный расчет
S1175,Автосервис на Московской. 22А,Независимый,Все марки,Чехов (Чеховский район),Московская. 22А,37.583329 ,55.703489 ,8(985) 772-37-72. 8(916) 835-90-93 ,http://avtochehov.ru/,10:00-19:00,10:00-19:00,Наличный расчет
S1176,Автосервис на Новой Переведёновской. 8 ст2,Независимый,Все марки,Москва,Новая Переведёновская. 8 ст2,37.68289374,55.7786118,8-916-999-89-16,,10:00-20:00,10:00-20:00,Наличный расчет
S1177,Автосервис на Новомосковской. 1а ст3,Независимый,Все марки,Москва,Новомосковская. 1а ст3 - 1 этаж,37.61535765,55.81049361,,,9:00-19:00,9:00-19:00,Наличный расчет
S1178,Автосервис на Окружной,Независимый,Все марки,Москва,Окружная. 17,37.39853211,55.84399052,(495) 23-16-424. (499) 71-32-003,,10:00-19:00,выходной,Наличный расчет
S1179,Автосервис на проспекте Вернадского. 10а,Независимый,Все марки,Москва,Вернадского проспект. 10а - 1 этаж,37.52001366,55.68862976,(495) 234-67-20,,9:00-20:00,выходной,Наличный расчет
S1180,Автосервис на Рогачёвском шоссе. 2а ст2,Независимый,Все марки,Красная Горка (Мытищинский район),Рогачёвское шоссе. 2а ст2,37.53291403,55.99407712,8-926-325-26-32,,10:00-21:00,10:00-21:00,Наличный расчет
S1181,Автосервис на Силикатном 3-ем проезде. 1 к1,Независимый,Все марки,Москва,Силикатный 3-й проезд. 1 к1 - 1 этаж,37.49590771,55.76819366,(495) 968-25-65,,,,Наличный расчет
S1182,Автосервис на Советской. 97,Независимый,Все марки,Железнодорожный,Советская. 97,38.05299853,55.75104989,,,0:00 - 24:00 ,0:00 - 24:00 ,Наличный расчет
S1183,Автосервис на Сосновой аллее (Зеленоград). 4 ст2,Независимый,Все марки,Москва,Сосновая аллея (Зеленоград). 4 ст2,37.24936991,55.98075312,(499) 734-49-83,,10:00-20:00,выходной,Наличный расчет
S1184,Автосервис на Студенческом проезде. 1,Независимый,Все марки,Ивантеевка,Студенческий проезд. 1,37.91172552,55.97694885,,,,,Наличный расчет
S1185,Автосервис на ул. Брянский пост. 5,Независимый,Все марки,Москва,Брянский Пост. 5,37.54664366,55.77191427,,,0:00 - 24:00 ,0:00 - 24:00 ,Наличный расчет
S1186,Автосервис на ул. Ильича. 38а,Независимый,Все марки,Чехов (Чеховский район),Ильича. 38а,37.47157501,55.14625964,,,9:00-21:00,9:00-21:00,Наличный расчет
S1187,Автосервис на ул. Мира. ст1,Независимый,Все марки,Балашиха,Мира. ст1,37.92838153,55.80448304,8-916-478-17-18,,0:00 - 24:00 ,0:00 - 24:00 ,Наличный расчет
